Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/14/2020,,19,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/15/2020,,22,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/16/2020,,22,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/17/2020,,24,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/18/2020,,39,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/19/2020,,48,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/20/2020,,48,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/21/2020,,52,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/22/2020,,55,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/23/2020,,66,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/24/2020,,84,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/25/2020,,99,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/26/2020,,109,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/27/2020,,131,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/28/2020,,152,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/29/2020,,167,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/30/2020,,179,
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,3/31/2020,,192,1
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/1/2020,,210,1
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/2/2020,,231,1
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/3/2020,,252,1
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/4/2020,,277,2
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/5/2020,,298,2
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/6/2020,,331,2
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/7/2020,,371,2
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/8/2020,,419,2
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/9/2020,,457,3
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/10/2020,,484,3
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/11/2020,,546,3
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/12/2020,,599,4
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/13/2020,,727,4
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/14/2020,,813,4
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/15/2020,,910,4
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/16/2020,,1019,4
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/17/2020,,1069,6
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/18/2020,,1180,6
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/19/2020,,1266,7
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/20/2020,,1410,7
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/21/2020,,1508,8
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/22/2020,,1614,8
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/23/2020,,1716,9
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/24/2020,,1790,10
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/25/2020,,1905,10
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/26/2020,,1998,10
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/27/2020,,2049,10
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/28/2020,,2131,10
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/29/2020,,2274,10
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,4/30/2020,,2348,11
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/1/2020,,2447,11
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/2/2020,,2483,12
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/3/2020,,2568,12
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/4/2020,,2637,12
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/5/2020,,2735,13
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/6/2020,,2903,13
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/7/2020,,2958,15
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/8/2020,,3112,16
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/9/2020,,3224,17
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/10/2020,,3399,17
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/11/2020,,3573,17
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/12/2020,,3721,17
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/13/2020,,4019,17
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/14/2020,,4341,18
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/15/2020,,4625,20
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/16/2020,,5029,21
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/17/2020,,5186,22
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/18/2020,,5379,25
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/19/2020,,5671,27
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/20/2020,,6043,30
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/21/2020,,6370,31
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/22/2020,,6794,34
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/23/2020,,7257,36
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/24/2020,,7770,37
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/25/2020,,7770,37
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/26/2020,,8118,37
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/27/2020,,8373,39
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/28/2020,,9009,40
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/29/2020,,9820,40
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/30/2020,,10423,42
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,5/31/2020,,11437,49
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/1/2020,,12223,50
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/2/2020,,12799,59
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/3/2020,,13537,67
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/4/2020,2546,14316,67
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/5/2020,2463,15086,72
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/6/2020,3128,16016,72
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/7/2020,2907,16882,75
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/8/2020,2697,17486,81
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/9/2020,2688,18198,83
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/10/2020,2658,18887,84
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/11/2020,2747,19954,89
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/12/2020,3502,21071,96
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/13/2020,3135,22077,99
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/14/2020,3596,23481,104
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/15/2020,3283,24524,108
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/16/2020,2627,25269,114
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/17/2020,2797,26079,116
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/18/2020,2347,26818,119
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/19/2020,3317,27670,125
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/20/2020,2448,28566,128
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/21/2020,2804,29471,131
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/22/2020,4544,31076,137
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/23/2020,3940,32394,140
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/24/2020,3585,33536,142
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/25/2020,3835,34902,144
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/26/2020,4013,36034,153
Oman,Asia,21.51,55.92,28,1.6,1.92,15343.1,4636262,30,2,6/27/2020,2508,36953,159
